dataset,seed,rate,mode,inherited,source_metadata,checkpoint,checkpoint_sha256,mask_sha256
mosi,70,0.3,fixed0.95,True,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_grid_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,59d7d46105fead2f6d5816dd3374b7ad3b1acddff88ae5532d9801aa846d185c
mosi,70,0.3,fixed0.9,True,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_grid_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,59d7d46105fead2f6d5816dd3374b7ad3b1acddff88ae5532d9801aa846d185c
mosi,70,0.3,fixed0.8,True,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_grid_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,59d7d46105fead2f6d5816dd3374b7ad3b1acddff88ae5532d9801aa846d185c
mosi,70,0.5,reference,True,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_grid_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,a488062427f2b5cdabd5085456d4c3761977e3869ba96ae7de5d9fa8c760481e
mosi,70,0.5,fixed0.95,True,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_grid_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,a488062427f2b5cdabd5085456d4c3761977e3869ba96ae7de5d9fa8c760481e
mosi,70,0.5,fixed0.9,True,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_grid_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,a488062427f2b5cdabd5085456d4c3761977e3869ba96ae7de5d9fa8c760481e
mosi,70,0.5,fixed0.8,True,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_grid_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,a488062427f2b5cdabd5085456d4c3761977e3869ba96ae7de5d9fa8c760481e
mosi,70,0.7,reference,True,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_grid_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,4879aea59df49d654f66ddb34435fa0f3d36f77d42eafc277f8c693d42adf11b
mosi,70,0.7,fixed0.95,True,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_grid_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,4879aea59df49d654f66ddb34435fa0f3d36f77d42eafc277f8c693d42adf11b
mosi,70,0.7,fixed0.9,True,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_grid_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,4879aea59df49d654f66ddb34435fa0f3d36f77d42eafc277f8c693d42adf11b
mosi,70,0.7,fixed0.8,True,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_grid_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,4879aea59df49d654f66ddb34435fa0f3d36f77d42eafc277f8c693d42adf11b
iemocap4,66,0,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed66/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_66/best.pt,79aef3dab7d61aa41dabe5bd9f5cf8044f8c5fbf9c556684986e485f5a7be461,a45f9d09035aa3da036bdda925729a3bbf6c031ff6fcc34caa98a066a2f8f47c
iemocap4,66,0,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed66/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_66/best.pt,79aef3dab7d61aa41dabe5bd9f5cf8044f8c5fbf9c556684986e485f5a7be461,a45f9d09035aa3da036bdda925729a3bbf6c031ff6fcc34caa98a066a2f8f47c
iemocap4,66,0,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed66/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_66/best.pt,79aef3dab7d61aa41dabe5bd9f5cf8044f8c5fbf9c556684986e485f5a7be461,a45f9d09035aa3da036bdda925729a3bbf6c031ff6fcc34caa98a066a2f8f47c
iemocap4,66,0,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed66/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_66/best.pt,79aef3dab7d61aa41dabe5bd9f5cf8044f8c5fbf9c556684986e485f5a7be461,a45f9d09035aa3da036bdda925729a3bbf6c031ff6fcc34caa98a066a2f8f47c
iemocap4,66,0.1,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed66/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_66/best.pt,79aef3dab7d61aa41dabe5bd9f5cf8044f8c5fbf9c556684986e485f5a7be461,83ad7e3157dc1cdef2fd2818153c733fad55dcd0c82fc6e1244bd0c49eb5121d
iemocap4,66,0.1,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed66/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_66/best.pt,79aef3dab7d61aa41dabe5bd9f5cf8044f8c5fbf9c556684986e485f5a7be461,83ad7e3157dc1cdef2fd2818153c733fad55dcd0c82fc6e1244bd0c49eb5121d
iemocap4,66,0.1,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed66/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_66/best.pt,79aef3dab7d61aa41dabe5bd9f5cf8044f8c5fbf9c556684986e485f5a7be461,83ad7e3157dc1cdef2fd2818153c733fad55dcd0c82fc6e1244bd0c49eb5121d
iemocap4,66,0.1,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed66/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_66/best.pt,79aef3dab7d61aa41dabe5bd9f5cf8044f8c5fbf9c556684986e485f5a7be461,83ad7e3157dc1cdef2fd2818153c733fad55dcd0c82fc6e1244bd0c49eb5121d
iemocap4,66,0.3,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed66/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_66/best.pt,79aef3dab7d61aa41dabe5bd9f5cf8044f8c5fbf9c556684986e485f5a7be461,4dd5f6911b6072900e7510168a9e1651f8f0d92894594bd9c3218f45250e1001
iemocap4,66,0.3,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed66/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_66/best.pt,79aef3dab7d61aa41dabe5bd9f5cf8044f8c5fbf9c556684986e485f5a7be461,4dd5f6911b6072900e7510168a9e1651f8f0d92894594bd9c3218f45250e1001
iemocap4,66,0.3,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed66/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_66/best.pt,79aef3dab7d61aa41dabe5bd9f5cf8044f8c5fbf9c556684986e485f5a7be461,4dd5f6911b6072900e7510168a9e1651f8f0d92894594bd9c3218f45250e1001
iemocap4,66,0.3,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed66/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_66/best.pt,79aef3dab7d61aa41dabe5bd9f5cf8044f8c5fbf9c556684986e485f5a7be461,4dd5f6911b6072900e7510168a9e1651f8f0d92894594bd9c3218f45250e1001
iemocap4,66,0.5,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed66/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_66/best.pt,79aef3dab7d61aa41dabe5bd9f5cf8044f8c5fbf9c556684986e485f5a7be461,98b854cbef5c8284b504afa1a641de04a06b88c39cf46b45417b5811f2d43dc8
iemocap4,66,0.5,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed66/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_66/best.pt,79aef3dab7d61aa41dabe5bd9f5cf8044f8c5fbf9c556684986e485f5a7be461,98b854cbef5c8284b504afa1a641de04a06b88c39cf46b45417b5811f2d43dc8
iemocap4,66,0.5,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed66/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_66/best.pt,79aef3dab7d61aa41dabe5bd9f5cf8044f8c5fbf9c556684986e485f5a7be461,98b854cbef5c8284b504afa1a641de04a06b88c39cf46b45417b5811f2d43dc8
iemocap4,66,0.5,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed66/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_66/best.pt,79aef3dab7d61aa41dabe5bd9f5cf8044f8c5fbf9c556684986e485f5a7be461,98b854cbef5c8284b504afa1a641de04a06b88c39cf46b45417b5811f2d43dc8
iemocap4,66,0.7,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed66/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_66/best.pt,79aef3dab7d61aa41dabe5bd9f5cf8044f8c5fbf9c556684986e485f5a7be461,5af626a4503fa4cbae9fcace0c5964d58a2b46b9a6e5aec7ac65e1f3cbaa471f
iemocap4,66,0.7,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed66/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_66/best.pt,79aef3dab7d61aa41dabe5bd9f5cf8044f8c5fbf9c556684986e485f5a7be461,5af626a4503fa4cbae9fcace0c5964d58a2b46b9a6e5aec7ac65e1f3cbaa471f
iemocap4,66,0.7,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed66/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_66/best.pt,79aef3dab7d61aa41dabe5bd9f5cf8044f8c5fbf9c556684986e485f5a7be461,5af626a4503fa4cbae9fcace0c5964d58a2b46b9a6e5aec7ac65e1f3cbaa471f
iemocap4,66,0.7,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed66/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_66/best.pt,79aef3dab7d61aa41dabe5bd9f5cf8044f8c5fbf9c556684986e485f5a7be461,5af626a4503fa4cbae9fcace0c5964d58a2b46b9a6e5aec7ac65e1f3cbaa471f
iemocap4,67,0,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_67/best.pt,5ce1e0e17d91b58476e8fa4fc68575e8f99c0a8a0f54749d20851484510c0a16,762c4996804a2959a273b5ffbeac9a8d5c51bbc521350403e062aa39363ab7c2
iemocap4,67,0,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_67/best.pt,5ce1e0e17d91b58476e8fa4fc68575e8f99c0a8a0f54749d20851484510c0a16,762c4996804a2959a273b5ffbeac9a8d5c51bbc521350403e062aa39363ab7c2
iemocap4,67,0,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_67/best.pt,5ce1e0e17d91b58476e8fa4fc68575e8f99c0a8a0f54749d20851484510c0a16,762c4996804a2959a273b5ffbeac9a8d5c51bbc521350403e062aa39363ab7c2
iemocap4,67,0,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_67/best.pt,5ce1e0e17d91b58476e8fa4fc68575e8f99c0a8a0f54749d20851484510c0a16,762c4996804a2959a273b5ffbeac9a8d5c51bbc521350403e062aa39363ab7c2
iemocap4,67,0.1,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_67/best.pt,5ce1e0e17d91b58476e8fa4fc68575e8f99c0a8a0f54749d20851484510c0a16,46a57f47ddf60a79d084f2c7d3159250359564d0c627109d8b5f550ebe9ef4cd
iemocap4,67,0.1,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_67/best.pt,5ce1e0e17d91b58476e8fa4fc68575e8f99c0a8a0f54749d20851484510c0a16,46a57f47ddf60a79d084f2c7d3159250359564d0c627109d8b5f550ebe9ef4cd
iemocap4,67,0.1,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_67/best.pt,5ce1e0e17d91b58476e8fa4fc68575e8f99c0a8a0f54749d20851484510c0a16,46a57f47ddf60a79d084f2c7d3159250359564d0c627109d8b5f550ebe9ef4cd
iemocap4,67,0.1,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_67/best.pt,5ce1e0e17d91b58476e8fa4fc68575e8f99c0a8a0f54749d20851484510c0a16,46a57f47ddf60a79d084f2c7d3159250359564d0c627109d8b5f550ebe9ef4cd
iemocap4,67,0.3,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_67/best.pt,5ce1e0e17d91b58476e8fa4fc68575e8f99c0a8a0f54749d20851484510c0a16,7219183e3191c72cb7629763c81b810e693fa61d1ef0e7b9c6a442f9e3f35a97
iemocap4,67,0.3,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_67/best.pt,5ce1e0e17d91b58476e8fa4fc68575e8f99c0a8a0f54749d20851484510c0a16,7219183e3191c72cb7629763c81b810e693fa61d1ef0e7b9c6a442f9e3f35a97
iemocap4,67,0.3,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_67/best.pt,5ce1e0e17d91b58476e8fa4fc68575e8f99c0a8a0f54749d20851484510c0a16,7219183e3191c72cb7629763c81b810e693fa61d1ef0e7b9c6a442f9e3f35a97
iemocap4,67,0.3,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_67/best.pt,5ce1e0e17d91b58476e8fa4fc68575e8f99c0a8a0f54749d20851484510c0a16,7219183e3191c72cb7629763c81b810e693fa61d1ef0e7b9c6a442f9e3f35a97
iemocap4,67,0.5,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_67/best.pt,5ce1e0e17d91b58476e8fa4fc68575e8f99c0a8a0f54749d20851484510c0a16,ce5236aef6b3dd9759605605156f0d180441ffb0b876513613eb983cedb7d652
iemocap4,67,0.5,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_67/best.pt,5ce1e0e17d91b58476e8fa4fc68575e8f99c0a8a0f54749d20851484510c0a16,ce5236aef6b3dd9759605605156f0d180441ffb0b876513613eb983cedb7d652
iemocap4,67,0.5,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_67/best.pt,5ce1e0e17d91b58476e8fa4fc68575e8f99c0a8a0f54749d20851484510c0a16,ce5236aef6b3dd9759605605156f0d180441ffb0b876513613eb983cedb7d652
iemocap4,67,0.5,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_67/best.pt,5ce1e0e17d91b58476e8fa4fc68575e8f99c0a8a0f54749d20851484510c0a16,ce5236aef6b3dd9759605605156f0d180441ffb0b876513613eb983cedb7d652
iemocap4,67,0.7,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_67/best.pt,5ce1e0e17d91b58476e8fa4fc68575e8f99c0a8a0f54749d20851484510c0a16,91d76c9d584733224f8a17c9f53e410e67381d032b2af7dd0b0d501b0c63da79
iemocap4,67,0.7,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_67/best.pt,5ce1e0e17d91b58476e8fa4fc68575e8f99c0a8a0f54749d20851484510c0a16,91d76c9d584733224f8a17c9f53e410e67381d032b2af7dd0b0d501b0c63da79
iemocap4,67,0.7,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_67/best.pt,5ce1e0e17d91b58476e8fa4fc68575e8f99c0a8a0f54749d20851484510c0a16,91d76c9d584733224f8a17c9f53e410e67381d032b2af7dd0b0d501b0c63da79
iemocap4,67,0.7,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed67/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_67/best.pt,5ce1e0e17d91b58476e8fa4fc68575e8f99c0a8a0f54749d20851484510c0a16,91d76c9d584733224f8a17c9f53e410e67381d032b2af7dd0b0d501b0c63da79
iemocap4,68,0,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_68/best.pt,c6458ac89b04de47b0377cb7bd7c82b8ba28676193ad6af4e649a175f38be840,adcc39e074adc1b56931aa5cf5fe914888669640bcc22aa4d264963e7b352170
iemocap4,68,0,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_68/best.pt,c6458ac89b04de47b0377cb7bd7c82b8ba28676193ad6af4e649a175f38be840,adcc39e074adc1b56931aa5cf5fe914888669640bcc22aa4d264963e7b352170
iemocap4,68,0,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_68/best.pt,c6458ac89b04de47b0377cb7bd7c82b8ba28676193ad6af4e649a175f38be840,adcc39e074adc1b56931aa5cf5fe914888669640bcc22aa4d264963e7b352170
iemocap4,68,0,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_68/best.pt,c6458ac89b04de47b0377cb7bd7c82b8ba28676193ad6af4e649a175f38be840,adcc39e074adc1b56931aa5cf5fe914888669640bcc22aa4d264963e7b352170
iemocap4,68,0.1,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_68/best.pt,c6458ac89b04de47b0377cb7bd7c82b8ba28676193ad6af4e649a175f38be840,9a598785a8c0a022641f725b8016d2a09f2c53d8a4e683a931478a5f9d460a68
iemocap4,68,0.1,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_68/best.pt,c6458ac89b04de47b0377cb7bd7c82b8ba28676193ad6af4e649a175f38be840,9a598785a8c0a022641f725b8016d2a09f2c53d8a4e683a931478a5f9d460a68
iemocap4,68,0.1,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_68/best.pt,c6458ac89b04de47b0377cb7bd7c82b8ba28676193ad6af4e649a175f38be840,9a598785a8c0a022641f725b8016d2a09f2c53d8a4e683a931478a5f9d460a68
iemocap4,68,0.1,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_68/best.pt,c6458ac89b04de47b0377cb7bd7c82b8ba28676193ad6af4e649a175f38be840,9a598785a8c0a022641f725b8016d2a09f2c53d8a4e683a931478a5f9d460a68
iemocap4,68,0.3,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_68/best.pt,c6458ac89b04de47b0377cb7bd7c82b8ba28676193ad6af4e649a175f38be840,492c304c7decdfc8922168fd5a93eec2c31f6ee44b4b7f23df1a3daa39411079
iemocap4,68,0.3,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_68/best.pt,c6458ac89b04de47b0377cb7bd7c82b8ba28676193ad6af4e649a175f38be840,492c304c7decdfc8922168fd5a93eec2c31f6ee44b4b7f23df1a3daa39411079
iemocap4,68,0.3,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/iemocap4/seed68/metadata.json,/data2/yb/remote_experiments/osram_forward_only_iemocap_20260908/iemocap4/seed_68/best.pt,c6458ac89b04de47b0377cb7bd7c82b8ba28676193ad6af4e649a175f38be840,492c304c7decdfc8922168fd5a93eec2c31f6ee44b4b7f23df1a3daa39411079
